,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
372,13.5,2014-06-14,-73.99364,40.7525,-73.98147,40.7558,1
373,8.5,2012-01-19,-74.001552,40.746532,-73.977492,40.76431,1
374,6.9,2009-06-30,-73.961988,40.773478,-73.967392,40.787932,1
375,43.0,2015-05-25,-73.87081909,40.77368164,-73.97480774,40.63471985,1
376,6.5,2012-01-31,-73.981443,40.741223,-73.97009,40.756593,1
377,15.7,2009-08-23,-73.996386,40.748545,-74.010177,40.719637,2
378,6.9,2012-07-17,-73.979605,40.735331,-73.965554,40.754758,1
379,13.5,2015-02-12,-73.99002838,40.73450851,-73.96251678,40.77288437,1
380,7.0,2013-10-26,-73.96212,40.776277,-73.979177,40.783587,5
381,4.9,2009-10-03,-73.977352,40.760313,-73.959138,40.759398,1
382,3.0,2014-08-12,-73.988257,40.737727,-73.986637,40.739952,5
383,2.9,2009-03-01,-73.92217,40.818883,-73.923458,40.816345,1
384,13.0,2013-07-12,-73.949565,40.77688,-73.953507,40.806867,5
385,6.1,2012-07-07,-73.936407,40.76023,-73.916337,40.764532,1
386,12.1,2010-01-28,-73.946142,40.781162,-73.965843,40.80514,2
387,13.7,2011-11-09,-73.973387,40.784707,-73.98787,40.751617,1
388,13.7,2010-01-19,-73.990233,40.741791,-74.009532,40.704917,1
389,12.5,2010-07-01,0.0,0.0,0.0,0.0,2
390,4.5,2012-03-28,-73.989575,40.758767,-73.969325,40.76603,6
391,7.7,2011-11-03,-73.967425,40.760568,-73.976065,40.776113,2
392,22.0,2013-02-01,-73.97845,40.736707,-73.934902,40.810442,6
393,7.3,2009-05-05,-73.973048,40.76212,-73.952492,40.766412,2
394,4.1,2009-09-12,-73.980082,40.765167,-73.98237,40.770162,5
395,5.3,2012-02-02,-73.961784,40.755718,-73.97615,40.760831,2
396,6.5,2009-07-09,-74.004273,40.747427,-73.986342,40.762392,1
397,6.5,2014-07-17,-73.99152,40.729727,-74.006927,40.729435,1
398,19.0,2014-05-16,-73.973711,40.759206,-73.951506,40.8228,1
399,10.0,2014-09-27,-73.951825,40.781593,-73.98133,40.76369,1
400,8.0,2015-05-06,-74.00302124,40.74802017,-74.00689697,40.72520447,1
401,57.33,2014-06-27,-73.776736,40.645518,-73.994633,40.719009,1
402,6.1,2012-06-25,-73.98113,40.747072,-73.992207,40.730563,1
403,6.9,2010-07-14,-73.974797,40.750455,-73.982217,40.736053,2
404,10.9,2009-07-21,-73.979348,40.750788,-74.010858,40.714418,1
405,6.1,2011-01-18,-74.014665,40.714253,-74.01273,40.70823,2
406,3.7,2009-06-19,-73.980037,40.745632,-73.973706,40.748954,1
407,13.0,2015-06-23,-73.97879028,40.76677704,-73.9862442,40.7458725,5
408,8.5,2010-02-08,-73.992338,40.730622,-73.972721,40.758221,1
409,13.7,2012-08-09,-73.984891,40.769314,-73.989604,40.730931,1
410,8.5,2011-01-16,-74.005755,40.740463,-73.98037,40.749253,5
411,7.5,2015-02-12,-73.99512482,40.76010132,-73.98626709,40.77213669,1
412,8.5,2015-05-13,0.0,0.0,0.0,0.0,1
413,4.9,2010-11-09,-73.976657,40.75182,-73.990708,40.750923,1
414,9.7,2012-05-29,-74.008374,40.720834,-73.977585,40.75193,1
415,12.5,2014-10-09,-73.986831,40.747747,-73.991409,40.715867,2
416,5.0,2013-05-20,-73.97712,40.745432,-73.974743,40.750415,6
417,7.3,2010-06-10,-73.974914,40.751661,-73.981833,40.737164,1
418,37.5,2013-08-14,-73.979551,40.757373,-73.863096,40.901391,1
419,7.7,2009-09-01,-73.979333,40.742212,-73.993858,40.751518,1
420,8.5,2014-12-21,-73.996418,40.732352,-73.977412,40.746833,2
421,5.7,2009-04-07,-73.955878,40.76737,-73.967555,40.763067,1
422,16.0,2012-11-03,-73.981145,40.774175,-73.985245,40.729167,1
423,37.47,2010-03-12,-73.862687,40.768982,-73.986057,40.754168,1
424,11.7,2009-05-13,-73.947483,40.77117,-73.98988,40.73697,1
425,10.1,2010-03-12,-73.982596,40.751014,-73.999047,40.722874,1
426,7.3,2010-01-06,-74.003558,40.726427,-73.981793,40.757147,5
427,49.57,2010-07-04,-73.787044,40.641077,-73.786471,40.641836,1
428,4.5,2012-08-05,-74.002515,40.719872,-73.994063,40.721043,1
429,4.0,2013-01-09,-73.98316,40.735692,-73.986872,40.739433,1
430,19.0,2014-03-22,-73.982608,40.772337,-73.95504,40.745817,1
431,8.5,2010-07-04,-73.985613,40.762795,-73.969266,40.797898,1
432,5.0,2013-10-20,-74.00542,40.739482,-74.002707,40.733577,1
433,6.5,2010-01-14,-74.008141,40.738943,-73.987765,40.752772,1
434,7.0,2014-01-02,-73.995105,40.732125,-74.008402,40.738292,1
435,7.3,2009-08-07,-73.999717,40.73835,-73.992147,40.72537,2
436,17.3,2011-05-01,-73.987622,40.758267,-74.007844,40.705176,1
437,12.1,2010-12-03,-73.995468,40.749305,-74.00689,40.708035,2
438,10.1,2011-12-09,-73.98665,40.739855,-74.007815,40.75004,1
439,19.5,2013-03-20,-73.989002,40.73057,-73.954393,40.799867,1
440,5.7,2012-06-01,-73.999977,40.727231,-73.999813,40.719267,1
441,12.9,2009-11-01,-74.007721,40.725855,-73.97808,40.752019,2
442,29.7,2009-10-31,-73.982321,40.768729,-73.921654,40.660043,1
443,5.3,2011-09-28,-73.994312,40.740935,-73.984237,40.754502,2
444,5.5,2014-06-06,-73.973294,40.755027,-73.979022,40.747021,1
445,8.1,2011-09-03,-74.002382,40.734405,-74.01352,40.707072,1
446,9.3,2012-08-27,-73.974378,40.744052,-73.979914,40.761059,1
447,5.0,2013-07-12,-73.985044,40.732313,-73.975437,40.730103,1
448,6.5,2013-12-24,-74.001264,40.761711,-73.988011,40.756287,3
449,5.3,2010-10-23,-73.991934,40.750118,-73.98802,40.738424,1
450,4.9,2010-04-27,0.0,0.0,0.0,0.0,5
451,5.5,2014-06-21,-73.985774,40.762882,-73.979744,40.775181,1
452,11.0,2013-09-07,-73.969683,40.752953,-73.98777,40.737584,3
453,21.5,2013-05-11,-73.9872,40.729232,-73.911368,40.776627,1
454,5.5,2012-12-16,-73.971052,40.757462,-73.979635,40.762667,2
455,6.1,2012-07-04,-73.960214,40.77315,-73.976311,40.750413,1
456,10.0,2013-01-06,-74.012982,40.706427,-73.99455,40.718375,1
457,11.7,2012-04-25,-74.030417,40.807683,-74.027813,40.806813,1
458,10.1,2011-05-02,-73.999853,40.738384,-74.005817,40.705487,1
459,6.9,2009-08-15,-74.004222,40.722267,-73.996063,40.739343,5
460,7.5,2013-03-14,-74.005955,40.717,-74.010857,40.708712,1
461,8.5,2014-02-06,-74.002652,40.733857,-73.993335,40.72245,1
462,6.5,2011-05-23,-73.97975,40.76513,-73.962025,40.767697,1
463,9.3,2011-02-15,-73.980685,40.744708,-74.01001,40.720932,1
464,13.5,2013-01-31,-73.99584,40.732914,-73.982775,40.775997,1
465,5.0,2014-03-05,-74.004237,40.751967,-74.005022,40.74148,1
466,14.5,2013-04-01,-73.959524,40.774139,-73.992576,40.748924,1
467,4.9,2011-01-10,-74.002718,40.760635,-74.002718,40.760635,2
468,4.9,2010-06-24,-73.967191,40.802096,-73.967435,40.792891,1
469,5.7,2010-05-12,-73.976844,40.758666,-73.987866,40.749311,1
470,3.7,2009-02-19,-74.011739,40.704663,-74.005839,40.710507,1
471,4.9,2009-05-22,-74.002975,40.749237,-73.989446,40.753319,1
472,4.1,2009-11-08,-73.995058,40.744817,-74.00275,40.744548,2
473,9.5,2012-09-14,-73.975461,40.741243,-73.981388,40.75914,1
474,12.5,2012-08-21,-74.010452,40.720927,-73.957605,40.718007,1
475,4.1,2010-10-12,-73.977533,40.746435,-73.978513,40.74966,1
476,7.0,2013-03-01,-74.006758,40.72962,-73.996252,40.748297,1
477,8.5,2013-03-23,-73.985059,40.727423,-73.995534,40.735666,2
478,6.9,2011-10-08,-73.967664,40.771786,-73.976822,40.759771,2
479,10.1,2012-01-10,-73.965292,40.766492,-73.991095,40.751052,2
480,8.1,2011-07-13,-73.985378,40.723558,-73.979093,40.750142,1
481,5.3,2012-08-18,-73.994349,40.722509,-73.988383,40.723458,1
482,8.5,2014-06-30,-73.954566,40.719553,-73.94927,40.720892,1
483,10.0,2013-03-18,-73.987495,40.74984,-73.97383,40.750295,1
484,10.5,2015-04-29,-73.9826889,40.73786545,-74.00634766,40.72651291,1
485,7.7,2009-06-19,-73.982618,40.766742,-73.990478,40.751458,2
486,6.0,2013-05-18,-74.00834,40.725932,-73.99982,40.727127,1
487,33.7,2011-03-31,-73.965719,40.791979,-73.976374,40.686215,1
488,4.5,2009-05-17,-73.99679,40.747578,-73.996645,40.758102,5
489,15.7,2011-11-30,-73.997272,40.750477,-73.955004,40.771815,1
490,5.7,2009-12-01,-73.964303,40.756422,-73.952098,40.773292,1
491,6.9,2009-03-13,-73.951812,40.769173,-73.969237,40.757735,1
492,10.0,2014-01-10,-74.000448,40.747704,-73.965471,40.759391,1
493,16.0,2015-04-28,-73.95362854,40.76710892,-73.90546417,40.74377823,1
494,23.7,2010-02-24,-73.962734,40.804368,-74.01389,40.7024,3
495,25.7,2012-06-03,-73.862765,40.770908,-73.989013,40.688776,1
496,8.0,2014-12-24,-73.91853,40.74333,-73.946696,40.749438,1
497,10.5,2010-01-18,-74.005734,40.743641,-74.006287,40.70833,2
498,5.5,2015-03-30,-74.00164795,40.74094009,-74.00572968,40.75017548,1
499,10.0,2015-03-09,-73.96003723,40.78062439,-73.97175598,40.76593399,1
500,4.9,2012-08-26,-73.981878,40.778722,-73.987787,40.771163,3
501,18.1,2012-08-03,-73.998515,40.747095,-73.967875,40.69529,5
502,21.5,2013-08-10,-73.975285,40.735602,-73.974022,40.795592,1
503,5.7,2010-02-08,-74.002502,40.726697,-73.993987,40.745091,1
504,17.0,2014-05-30,-74.013402,40.714062,-73.988897,40.758532,3
505,16.5,2012-02-28,-73.874958,40.774058,-73.81254,40.713205,1
506,6.9,2012-06-20,-73.983467,40.726277,-73.982605,40.739737,1
507,11.0,2014-09-23,-73.989439,40.776503,-73.966752,40.769882,1
508,9.7,2011-06-17,-73.991901,40.73117,-73.992289,40.749283,1
509,10.0,2015-05-27,-73.95859528,40.76418304,-73.96001434,40.77925873,1
510,4.9,2011-01-17,-73.977043,40.795833,-73.989055,40.795602,3
511,7.7,2009-08-13,-73.99238,40.734704,-73.990077,40.756641,1
512,7.7,2012-07-12,-73.996127,40.75846,-73.999807,40.753539,1
513,6.1,2010-09-11,-73.955713,40.763913,-73.991062,40.742445,1
514,10.1,2012-07-01,-73.986885,40.76093,-73.951085,40.782612,5
515,7.7,2009-05-09,-73.992168,40.721211,-74.001862,40.736316,1
516,20.0,2014-07-02,-73.988212,40.7646,-73.940585,40.84888,2
517,16.5,2014-08-12,-73.978385,40.762942,-73.987015,40.72091,6
518,5.5,2013-08-09,-74.008418,40.734875,-74.003572,40.725255,2
519,12.1,2011-06-22,-74.001532,40.732103,-73.960319,40.763751,1
520,7.7,2012-08-23,-73.999193,40.734143,-73.985447,40.752897,1
521,13.3,2011-01-22,-73.982218,40.771385,-73.955748,40.745976,1
522,6.0,2013-11-02,-73.968735,40.678386,-73.977669,40.663718,1
523,5.5,2014-10-20,-73.968822,40.75764,-73.979761,40.757928,1
524,17.7,2012-04-23,-73.978966,40.744725,-73.938106,40.713886,1
525,6.9,2011-11-26,-73.9833,40.7414,-74.0044,40.7417,2
526,8.5,2014-05-06,-73.97257,40.759172,-73.955643,40.76603,2
527,14.0,2013-02-18,-73.978492,40.750282,-73.970188,40.789105,2
528,11.7,2012-08-21,-73.982105,40.778682,-73.985045,40.739622,1
529,16.5,2010-05-21,-74.005908,40.708587,-73.954925,40.765268,1
530,5.5,2013-03-26,-73.983598,40.738008,-73.976172,40.74856,1
531,6.5,2011-06-03,-73.966277,40.764859,-73.984789,40.739597,1
532,4.1,2009-11-27,-73.98444,40.761075,-73.976288,40.763482,1
533,5.5,2013-07-22,-73.978345,40.76402,-73.96392,40.757882,3
534,8.5,2014-11-07,-73.969177,40.757551,-73.977764,40.763169,1
535,5.0,2015-01-09,-73.98070526,40.76496506,-73.98619843,40.75588608,1
536,11.7,2011-07-16,-73.96856,40.767347,-74.006227,40.733182,2
537,12.9,2011-03-20,-73.991405,40.69607,-73.995748,40.740842,1
538,6.0,2014-07-29,-73.982636,40.757145,-73.975108,40.756003,1
539,16.0,2013-12-07,-73.975743,40.756817,-74.001692,40.719832,1
540,6.9,2010-03-08,-73.984135,40.737225,-73.980687,40.757867,1
541,10.5,2011-04-12,-73.971254,40.782857,-73.977721,40.75579,1
542,10.0,2014-04-04,-73.983478,40.767955,-73.969045,40.790737,1
543,36.0,2012-09-19,-73.962142,40.680555,-73.776342,40.645679,1
544,12.0,2013-09-27,-73.999086,40.73973,-73.975782,40.755241,1
545,25.7,2012-09-02,-73.935962,40.806365,-73.852515,40.872922,2
546,8.1,2012-05-17,-73.970455,40.799142,-73.95503,40.787395,1
547,5.7,2010-07-18,-73.991017,40.734997,-73.992288,40.74916,1
548,12.9,2009-07-13,-73.973569,40.792419,-73.940528,40.845458,1
549,6.0,2015-02-27,-73.99276733,40.72429657,-74.00606537,40.73152161,2
550,5.3,2012-04-02,-73.989865,40.757115,-73.983079,40.772198,1
551,11.3,2009-05-23,-73.989246,40.739684,-73.96271,40.772978,1
552,4.9,2011-03-22,-73.987643,40.776225,-73.980739,40.76577,1
553,22.0,2015-02-10,-73.96187592,40.79561615,-73.99207306,40.73804855,1
554,9.3,2011-05-08,-73.959578,40.782707,-73.98228,40.768017,5
555,14.9,2009-12-08,-74.00526,40.74108,-73.995822,40.682527,5
556,6.5,2013-12-16,0.0,0.0,0.0,0.0,1
557,9.7,2012-05-17,-73.978877,40.720184,-74.004385,40.741676,1
558,4.1,2011-03-23,-74.00888,40.713255,-74.009378,40.719645,1
559,8.9,2010-02-25,-73.987609,40.74143,-73.982785,40.762804,1
560,16.9,2010-10-28,0.0,0.0,0.0,0.0,3
561,9.0,2014-02-22,-74.012288,40.701394,-73.997107,40.722165,1
562,8.9,2010-08-24,-74.015602,40.714668,-73.999688,40.738868,1
563,7.3,2011-12-07,-73.968347,40.832228,-73.954847,40.833925,1
564,10.9,2009-12-18,-73.98726,40.744713,-73.961008,40.772445,2
565,13.7,2009-04-22,-73.996887,40.720198,-73.971995,40.67223,1
566,7.5,2014-05-07,-74.008477,40.720557,-73.997263,40.725572,1
567,6.1,2011-03-15,-73.96884201,40.76576939,-73.98196554,40.77391333,1
568,6.5,2011-03-21,-73.992557,40.714019,-73.979082,40.747003,1
569,14.5,2009-07-10,-73.957828,40.772228,-74.005852,40.737132,1
570,57.33,2013-09-23,-73.99122,40.754664,-73.776311,40.645212,1
571,7.7,2009-11-19,-73.997339,40.741876,-73.998192,40.720942,3
572,7.3,2010-01-20,-73.980047,40.785857,-73.997971,40.760697,1
573,8.5,2009-07-13,-73.996418,40.71926,-74.012234,40.707533,1
574,7.3,2009-02-19,-73.965795,40.759832,-73.983463,40.736785,1
575,49.8,2010-12-31,-73.95157,40.741542,-73.991843,40.744987,1
576,9.5,2012-10-19,-73.97481,40.75839,-73.96163,40.778796,2
577,10.5,2009-03-19,-73.962595,40.767283,-73.984641,40.741711,1
578,4.5,2015-04-03,-74.00967407,40.70547104,-74.00955963,40.71274567,1
579,5.5,2013-10-28,-73.97737,40.78761,-73.98788,40.77951,1
580,12.9,2011-12-22,-73.986356,40.760768,-74.005742,40.715464,1
581,16.5,2010-01-31,-74.015265,40.708583,-74.013985,40.71328,2
582,10.9,2009-04-16,-74.001012,40.725683,-73.969397,40.749548,1
583,13.7,2010-09-12,-73.972258,40.761745,-73.751885,40.719627,4
584,17.3,2011-11-26,-73.9225,40.7437,-73.9996,40.7301,1
585,18.9,2009-06-30,-74.01586,40.711055,-73.973018,40.762605,1
586,5.0,2013-12-29,-73.957018,40.777593,-73.956988,40.782628,4
587,5.0,2014-05-29,-73.971373,40.754978,-73.961338,40.756277,1
588,8.1,2011-07-31,-73.994696,40.739068,-73.990384,40.760816,3
589,12.0,2013-08-16,-73.97879,40.744605,-73.988893,40.768777,1
590,4.5,2009-01-10,-73.981882,40.767154,-73.976332,40.762924,1
591,5.0,2015-05-19,-73.98126221,40.77915955,-73.96977234,40.78981018,5
592,9.7,2010-03-13,-73.979771,40.77533,-73.947302,40.781034,2
593,7.7,2012-02-22,-73.985517,40.778301,-73.986565,40.756593,1
594,22.5,2012-06-19,-74.001645,40.751332,-73.928255,40.86561,2
595,6.1,2012-06-12,-73.952088,40.786637,-73.96002,40.772862,1
596,9.7,2011-09-20,-73.956445,40.775568,-73.979082,40.763852,2
597,14.9,2011-09-07,-74.009533,40.705928,-73.994863,40.750142,1
598,6.9,2011-02-17,-74.005672,40.72562,-73.97909,40.721828,1
599,7.7,2011-05-29,-73.95643,40.813242,-73.934882,40.80243,2
600,6.5,2013-01-23,-73.982625,40.777522,-73.982368,40.761495,1
601,6.5,2010-02-11,-73.976429,40.739954,-73.988391,40.724131,2
602,14.5,2011-02-03,-73.962183,40.80545,-73.97075,40.761543,1
603,7.5,2012-09-07,-73.945635,40.780225,-73.954515,40.765798,1
604,9.7,2012-06-01,-73.98525,40.747276,-73.955426,40.76979,1
605,8.3,2009-03-23,-74.010651,40.711422,-73.997667,40.725722,2
606,10.5,2012-09-05,-73.971249,40.761881,-73.950925,40.782899,4
607,38.83,2014-03-02,-74.001175,40.73164,-73.871008,40.774254,1
608,7.3,2011-06-28,-74.009305,40.715503,-73.99462,40.726447,2
609,8.1,2011-12-29,-73.974508,40.746692,-73.975242,40.718102,1
610,57.33,2013-09-16,-73.992281,40.765674,-73.789631,40.647025,1
611,10.9,2009-01-30,-73.976769,40.747376,-73.939318,40.757222,1
612,10.0,2014-07-15,-73.951928,40.777807,-73.9679,40.755697,1
613,4.5,2010-08-26,-73.990105,40.731542,-73.983668,40.726525,2
614,5.3,2011-09-09,-73.958431,40.764674,-73.963231,40.773443,1
615,45.0,2010-10-08,-73.995375,40.717202,-73.782768,40.644015,1
616,5.3,2009-04-15,-73.984566,40.748721,-73.971763,40.750816,1
617,4.9,2010-02-19,-74.010062,40.71246,-74.004688,40.72371,1
618,5.3,2011-08-21,-73.989731,40.736849,-74.000736,40.742081,1
619,5.0,2014-03-28,-73.981224,40.748654,-73.973061,40.756694,1
620,12.0,2013-12-06,-73.98978,40.725937,-73.989818,40.72528,5
621,13.3,2011-04-14,-74.005796,40.740331,-73.961972,40.795297,1
622,4.9,2012-05-21,-73.984215,40.767343,-73.980147,40.780708,1
623,8.0,2013-02-20,-73.975827,40.744965,-74.000827,40.747997,1
624,4.5,2009-01-14,-73.949793,40.776175,-73.960593,40.7689,1
625,22.5,2014-10-04,-73.95904,40.71673,-73.98604,40.75565,5
626,9.5,2014-01-29,-73.977968,40.745667,-73.985232,40.76334,3
627,6.1,2010-06-24,-73.978547,40.756678,-73.993501,40.765455,1
628,7.3,2011-06-30,-73.991426,40.740548,-73.973718,40.743482,1
629,7.0,2014-05-23,-74.009497,40.723484,-74.014882,40.71117,1
630,8.5,2009-03-27,-73.974038,40.74592,-73.961602,40.770975,5
631,8.5,2013-06-06,-73.987685,40.743717,-73.981365,40.76018,1
632,9.7,2012-04-26,-73.993833,40.728737,-74.01577,40.714482,5
633,6.5,2013-04-05,-73.992072,40.743985,-73.978598,40.753105,1
634,7.5,2012-11-27,-73.963542,40.765725,-73.9561,40.783887,2
635,3.7,2010-01-23,-73.946008,40.77324,-73.951042,40.773448,1
636,4.9,2010-10-24,-73.996521,40.716586,-74.010335,40.71171,1
637,26.33,2014-07-09,-74.006223,40.741277,-74.012008,40.67583,2
638,8.9,2011-04-27,-73.989792,40.759658,-73.974253,40.793238,2
639,14.1,2010-09-14,-73.982727,40.762037,-73.987405,40.760002,3
640,10.0,2014-03-13,-74.008415,40.720447,-74.00342,40.748815,1
641,39.5,2013-11-02,-73.783552,40.648642,-73.941218,40.722287,6
642,3.7,2011-07-06,-73.943538,40.789158,-73.950372,40.779865,1
643,4.9,2010-03-05,-73.871124,40.774065,-73.861814,40.768437,1
644,16.5,2009-12-11,-73.95191,40.777838,-73.984861,40.71941,1
645,7.3,2009-07-14,-73.980677,40.73398,-73.960933,40.761502,5
646,8.9,2009-04-10,-73.964633,40.773309,-73.987301,40.763344,2
647,15.3,2010-02-14,-73.989444,40.751226,-73.943774,40.776634,3
648,26.1,2009-10-11,-73.972161,40.786361,-73.978643,40.684451,1
649,25.3,2009-12-10,-73.98318,40.726626,-73.937486,40.85321,1
650,10.1,2009-03-13,-73.98378,40.773823,-73.980145,40.750005,1
651,49.8,2012-06-06,-74.00575,40.74019,-73.792587,40.64441,1
652,21.3,2010-12-30,-73.978163,40.76355,-74.01281,40.721065,1
653,5.5,2013-07-12,-73.961562,40.77135,-73.967427,40.763395,6
654,4.5,2010-04-24,-73.956165,40.771918,-73.951208,40.782272,2
655,6.0,2014-09-10,-73.978942,40.752501,-73.98586,40.740949,1
656,12.5,2013-04-11,-73.97865,40.76203,-73.985697,40.746917,6
657,10.5,2015-05-19,-74.0067215,40.74414063,-73.9990921,40.72817612,1
658,31.8,2012-10-07,-73.874395,40.773947,-73.960215,40.766957,2
659,13.7,2009-02-13,-73.986402,40.778573,-73.993638,40.729118,5
660,4.9,2011-09-21,-73.980011,40.780776,-73.970071,40.788962,1
661,5.5,2012-09-14,-74.00595,40.71203,-74.007668,40.705367,6
662,3.7,2009-05-04,-73.953817,40.782057,-73.951707,40.781198,1
663,21.7,2012-04-17,-73.99364,40.758622,-73.993773,40.686797,1
664,10.5,2009-03-07,-73.947255,40.784188,-73.982802,40.770141,1
665,15.3,2010-12-29,-73.972715,40.75277,-74.011348,40.701752,1
666,7.3,2012-06-17,-73.993452,40.73102,-74.013052,40.715037,1
667,26.1,2011-12-20,-73.978594,40.762392,-73.87263,40.774353,1
668,9.0,2013-12-08,-73.945968,40.781388,-73.952405,40.803287,1
669,12.1,2012-07-25,-73.975461,40.752853,-73.99293,40.750403,1
670,10.1,2012-05-03,-74.004748,40.737652,-73.983332,40.75065,2
671,6.5,2013-09-19,-73.970388,40.756703,-73.957381,40.765934,1
672,8.5,2010-01-02,-73.962408,40.762803,-73.991603,40.749552,2
673,5.3,2010-12-06,0.0,0.0,0.0,0.0,1
674,4.5,2013-06-16,-73.989017,40.753957,-73.996155,40.743557,1
675,4.5,2010-10-20,-73.959568,40.770792,-73.953365,40.767068,3
676,9.3,2010-05-31,-74.009723,40.706352,-73.985237,40.721999,1
677,12.1,2009-10-01,-73.995338,40.725384,-73.97323,40.763248,1
678,9.0,2013-02-04,-73.997717,40.716875,-73.98093,40.729647,1
679,7.7,2012-08-07,-73.982192,40.731282,-74.004255,40.740512,6
680,9.7,2009-04-16,-73.99137,40.743938,-73.980389,40.760362,1
681,4.0,2013-11-13,-73.955519,40.78275,-73.961749,40.779522,1
682,14.1,2011-01-19,-74.00392,40.725627,-73.958464,40.772658,1
683,12.1,2011-04-19,-73.978062,40.78295,-73.97527,40.753052,1
684,8.1,2009-04-09,-74.002622,40.730862,-73.97872,40.734486,1
685,49.57,2010-06-17,-73.789632,40.646612,-73.971857,40.749617,1
686,8.0,2013-07-13,-73.968177,40.755305,-73.991038,40.750542,1
687,3.7,2012-03-27,-73.960807,40.772057,-73.961965,40.768595,5
688,6.5,2012-03-08,-73.988928,40.75366,-73.990377,40.736806,2
689,6.1,2012-06-20,-73.983107,40.750467,-73.991475,40.748925,1
690,7.3,2011-06-21,-73.976417,40.752875,-73.961788,40.767967,1
691,9.0,2015-05-23,-74.00644684,40.71900177,-73.99111938,40.74874878,1
692,8.5,2010-04-15,-73.991669,40.729632,-74.007887,40.740529,1
693,6.5,2010-05-29,-73.988168,40.764413,-73.9988,40.745398,2
694,10.5,2010-08-28,-73.983912,40.746613,-73.950157,40.782218,1
695,21.0,2013-07-09,-73.987745,40.75981,-73.941128,40.839093,1
696,5.3,2011-02-05,-74.68983078,40.19056355,-74.68983078,40.19056355,1
697,16.0,2014-06-15,-73.942319,40.754227,-73.992468,40.738115,1
698,12.0,2012-09-30,-74.00587,40.740207,-73.972522,40.760142,4
699,13.3,2011-04-23,-73.98117,40.770278,-73.974123,40.739837,1
700,6.5,2014-02-17,-73.982698,40.762237,-73.980417,40.754042,3
701,3.7,2012-08-01,-73.970205,40.796457,-73.967635,40.80228,6
702,9.7,2012-02-16,-74.015023,40.709682,-73.998274,40.718254,2
703,10.1,2011-12-23,-73.96921,40.798035,-73.989627,40.757263,1
704,8.0,2013-12-11,-73.981981,40.743291,-73.967377,40.75179,1
705,3.7,2009-02-27,-73.884096,40.738277,-73.895686,40.740483,1
